node_1 ID, node_2 ID, PCC_value
Zm00001eb431080,Zm00001eb312870,0.990632
Zm00001eb431080,Zm00001eb069700,0.979970
Zm00001eb431080,Zm00001eb062130,0.962965
Zm00001eb431080,Zm00001eb037290,0.990915
Zm00001eb431080,Zm00001eb190160,0.977402
Zm00001eb431080,Zm00001eb002010,0.968440
Zm00001eb431080,Zm00001eb328650,0.965828
Zm00001eb431080,Zm00001eb027860,0.971643
Zm00001eb431080,Zm00001eb186490,0.988056
Zm00001eb431080,Zm00001eb210530,0.952317
Zm00001eb431080,Zm00001eb044660,0.951715
Zm00001eb431080,Zm00001eb110370,0.963994
Zm00001eb431080,Zm00001eb148190,0.976793
Zm00001eb431080,Zm00001eb073560,0.984310
Zm00001eb431080,Zm00001eb001990,0.965553
Zm00001eb431080,Zm00001eb002830,0.953171
Zm00001eb431080,Zm00001eb050790,0.956192
Zm00001eb431080,Zm00001eb051350,0.986186
Zm00001eb431080,Zm00001eb148290,0.974160
Zm00001eb431080,Zm00001eb184110,0.963642
Zm00001eb431080,Zm00001eb086370,0.958164
Zm00001eb431080,Zm00001eb064860,0.972685
Zm00001eb431080,Zm00001eb075170,0.955918
Zm00001eb431080,Zm00001eb333460,0.968524
Zm00001eb431080,Zm00001eb009140,0.969595
Zm00001eb431080,Zm00001eb168040,0.977614
Zm00001eb108460,Zm00001eb424290,0.952433
Zm00001eb108460,Zm00001eb403060,0.970583
Zm00001eb108460,Zm00001eb333470,0.958557
Zm00001eb108460,Zm00001eb056620,0.989248
Zm00001eb108460,Zm00001eb392440,0.953742
Zm00001eb108460,Zm00001eb176680,0.959810
Zm00001eb108460,Zm00001eb312870,0.967482
Zm00001eb108460,Zm00001eb037290,0.956191
Zm00001eb108460,Zm00001eb129520,0.961627
Zm00001eb108460,Zm00001eb157260,0.961697
Zm00001eb108460,Zm00001eb316730,0.952271
Zm00001eb108460,Zm00001eb299540,0.957260
Zm00001eb108460,Zm00001eb209070,0.967542
Zm00001eb108460,Zm00001eb384820,0.976115
Zm00001eb108460,Zm00001eb130740,0.972118
Zm00001eb108460,Zm00001eb168720,0.966791
Zm00001eb108460,Zm00001eb104640,0.968063
Zm00001eb108460,Zm00001eb293740,0.992733
Zm00001eb108460,Zm00001eb367300,0.962284
Zm00001eb108460,Zm00001eb039810,0.954321
Zm00001eb108460,Zm00001eb384320,0.972810
Zm00001eb108460,Zm00001eb252220,0.992967
Zm00001eb108460,Zm00001eb399180,0.992472
Zm00001eb108460,Zm00001eb190160,0.984185
Zm00001eb108460,Zm00001eb002010,0.989039
Zm00001eb108460,Zm00001eb002490,0.992642
Zm00001eb108460,Zm00001eb377480,0.992259
Zm00001eb108460,Zm00001eb204490,0.994803
Zm00001eb108460,Zm00001eb332030,0.994846
Zm00001eb108460,Zm00001eb045780,0.995765
Zm00001eb108460,Zm00001eb155410,0.982476
Zm00001eb108460,Zm00001eb332640,0.992586
Zm00001eb108460,Zm00001eb289480,0.982302
Zm00001eb108460,Zm00001eb189900,0.992624
Zm00001eb108460,Zm00001eb158520,0.976928
Zm00001eb108460,Zm00001eb386830,0.961906
Zm00001eb108460,Zm00001eb387370,0.969199
Zm00001eb108460,Zm00001eb213430,0.968043
Zm00001eb108460,Zm00001eb292790,0.977553
Zm00001eb108460,Zm00001eb224680,0.998761
Zm00001eb108460,Zm00001eb218500,0.999602
Zm00001eb108460,Zm00001eb328650,0.983627
Zm00001eb108460,Zm00001eb322390,0.985223
Zm00001eb108460,Zm00001eb187450,0.993465
Zm00001eb108460,Zm00001eb071110,0.982908
Zm00001eb108460,Zm00001eb384760,0.988705
Zm00001eb108460,Zm00001eb023620,0.962976
Zm00001eb108460,Zm00001eb178160,0.981619
Zm00001eb108460,Zm00001eb143520,0.986980
Zm00001eb108460,Zm00001eb379460,0.961611
Zm00001eb108460,Zm00001eb107900,0.978857
Zm00001eb108460,Zm00001eb266370,0.964971
Zm00001eb108460,Zm00001eb027860,0.993614
Zm00001eb108460,Zm00001eb186490,0.962950
Zm00001eb108460,Zm00001eb074830,0.988441
Zm00001eb108460,Zm00001eb427020,0.977970
Zm00001eb108460,Zm00001eb188100,0.981071
Zm00001eb108460,Zm00001eb210530,0.994925
Zm00001eb108460,Zm00001eb044660,0.991713
Zm00001eb108460,Zm00001eb216610,0.987902
Zm00001eb108460,Zm00001eb103490,0.969514
Zm00001eb108460,Zm00001eb110370,0.979174
Zm00001eb108460,Zm00001eb080570,0.989716
Zm00001eb108460,Zm00001eb084180,0.971926
Zm00001eb108460,Zm00001eb087050,0.976937
Zm00001eb108460,Zm00001eb018020,0.983654
Zm00001eb108460,Zm00001eb050760,0.979825
Zm00001eb108460,Zm00001eb148190,0.966743
Zm00001eb108460,Zm00001eb073560,0.967027
Zm00001eb108460,Zm00001eb428830,0.999146
Zm00001eb108460,Zm00001eb118900,0.957021
Zm00001eb108460,Zm00001eb068530,0.987962
Zm00001eb108460,Zm00001eb172290,0.996010
Zm00001eb108460,Zm00001eb255970,0.978238
Zm00001eb108460,Zm00001eb233420,0.971442
Zm00001eb108460,Zm00001eb037480,0.956701
Zm00001eb108460,Zm00001eb266750,0.956487
Zm00001eb108460,Zm00001eb066640,0.971696
Zm00001eb108460,Zm00001eb432100,0.980268
Zm00001eb108460,Zm00001eb319090,0.982188
Zm00001eb108460,Zm00001eb226740,0.988577
Zm00001eb108460,Zm00001eb074460,0.992031
Zm00001eb108460,Zm00001eb320470,0.982897
Zm00001eb108460,Zm00001eb208150,0.984062
Zm00001eb108460,Zm00001eb001990,0.971018
Zm00001eb108460,Zm00001eb024330,0.996857
Zm00001eb108460,Zm00001eb002830,0.960910
Zm00001eb108460,Zm00001eb193670,0.976553
Zm00001eb108460,Zm00001eb364850,0.967587
Zm00001eb108460,Zm00001eb051350,0.963837
Zm00001eb108460,Zm00001eb148290,0.982672
Zm00001eb108460,Zm00001eb134520,0.978019
Zm00001eb108460,Zm00001eb283990,0.956951
Zm00001eb108460,Zm00001eb028430,0.987841
Zm00001eb108460,Zm00001eb349450,0.981442
Zm00001eb108460,Zm00001eb086370,0.996298
Zm00001eb108460,Zm00001eb259650,0.952374
Zm00001eb108460,Zm00001eb136460,0.974218
Zm00001eb108460,Zm00001eb183160,0.954222
Zm00001eb108460,Zm00001eb337530,0.968635
Zm00001eb108460,Zm00001eb330910,0.966389
Zm00001eb108460,Zm00001eb390330,0.993968
Zm00001eb108460,Zm00001eb310260,0.975343
Zm00001eb108460,Zm00001eb200970,0.987603
Zm00001eb108460,Zm00001eb073830,0.970443
Zm00001eb108460,Zm00001eb146690,0.972406
Zm00001eb108460,Zm00001eb033570,0.954888
Zm00001eb108460,Zm00001eb120740,0.989628
Zm00001eb108460,Zm00001eb301170,0.973499
Zm00001eb108460,Zm00001eb155280,0.976552
Zm00001eb108460,Zm00001eb249840,0.993320
Zm00001eb108460,Zm00001eb017630,0.963671
Zm00001eb108460,Zm00001eb415010,0.984666
Zm00001eb108460,Zm00001eb064860,0.991420
Zm00001eb108460,Zm00001eb056050,0.960602
Zm00001eb108460,Zm00001eb295830,0.982738
Zm00001eb108460,Zm00001eb054480,0.994735
Zm00001eb108460,Zm00001eb234270,0.962223
Zm00001eb108460,Zm00001eb109820,0.991896
Zm00001eb108460,Zm00001eb149820,0.970264
Zm00001eb108460,Zm00001eb261760,0.965059
Zm00001eb108460,Zm00001eb335200,0.954382
Zm00001eb108460,Zm00001eb081720,0.960886
Zm00001eb108460,Zm00001eb393300,0.960670
Zm00001eb108460,Zm00001eb009140,0.950872
Zm00001eb108460,Zm00001eb063390,0.982589
Zm00001eb108460,Zm00001eb349820,0.983638
Zm00001eb108460,Zm00001eb011300,0.975683
Zm00001eb108460,Zm00001eb171140,0.980734
Zm00001eb108460,Zm00001eb103370,0.996289
Zm00001eb108460,Zm00001eb168040,0.966970
Zm00001eb135200,Zm00001eb389540,0.987614
Zm00001eb135200,Zm00001eb203940,0.976118
Zm00001eb135200,Zm00001eb078590,0.974760
Zm00001eb135200,Zm00001eb104750,0.970590
Zm00001eb135200,Zm00001eb157450,0.985343
Zm00001eb135200,Zm00001eb031300,0.959302
Zm00001eb135200,Zm00001eb335900,0.973153
Zm00001eb135200,Zm00001eb379300,0.962085
Zm00001eb135200,Zm00001eb357780,0.980718
Zm00001eb135200,Zm00001eb372660,0.950847
Zm00001eb135200,Zm00001eb248270,0.990522
Zm00001eb135200,Zm00001eb101880,0.970852
Zm00001eb135200,Zm00001eb108460,0.972096
Zm00001eb135200,Zm00001eb417620,0.969082
Zm00001eb135200,Zm00001eb179000,0.997605
Zm00001eb135200,Zm00001eb217440,0.980732
Zm00001eb135200,Zm00001eb128310,0.974039
Zm00001eb135200,Zm00001eb056620,0.987502
Zm00001eb135200,Zm00001eb176680,0.952828
Zm00001eb135200,Zm00001eb229400,0.958955
Zm00001eb135200,Zm00001eb001720,0.964627
Zm00001eb135200,Zm00001eb395560,0.950486
Zm00001eb135200,Zm00001eb169140,0.953706
Zm00001eb135200,Zm00001eb433050,0.956821
Zm00001eb135200,Zm00001eb384820,0.958224
Zm00001eb135200,Zm00001eb288730,0.956533
Zm00001eb135200,Zm00001eb377500,0.975474
Zm00001eb135200,Zm00001eb144450,0.961708
Zm00001eb135200,Zm00001eb104640,0.954797
Zm00001eb135200,Zm00001eb293740,0.970921
Zm00001eb135200,Zm00001eb233310,0.959336
Zm00001eb135200,Zm00001eb171050,0.956737
Zm00001eb135200,Zm00001eb433430,0.962704
Zm00001eb135200,Zm00001eb417610,0.972275
Zm00001eb135200,Zm00001eb252220,0.958062
Zm00001eb135200,Zm00001eb399180,0.971663
Zm00001eb135200,Zm00001eb062820,0.951600
Zm00001eb135200,Zm00001eb002010,0.953374
Zm00001eb135200,Zm00001eb002490,0.990996
Zm00001eb135200,Zm00001eb377480,0.980063
Zm00001eb135200,Zm00001eb204490,0.974813
Zm00001eb135200,Zm00001eb332030,0.976434
Zm00001eb135200,Zm00001eb045780,0.982939
Zm00001eb135200,Zm00001eb332640,0.959110
Zm00001eb135200,Zm00001eb289480,0.980406
Zm00001eb135200,Zm00001eb012280,0.982840
Zm00001eb135200,Zm00001eb189900,0.958304
Zm00001eb135200,Zm00001eb158520,0.950136
Zm00001eb135200,Zm00001eb387370,0.955770
Zm00001eb135200,Zm00001eb292790,0.958231
Zm00001eb135200,Zm00001eb224680,0.978020
Zm00001eb135200,Zm00001eb218500,0.970805
Zm00001eb135200,Zm00001eb322390,0.967474
Zm00001eb135200,Zm00001eb187450,0.954196
Zm00001eb135200,Zm00001eb384760,0.966089
Zm00001eb135200,Zm00001eb023620,0.960555
Zm00001eb135200,Zm00001eb178160,0.952517
Zm00001eb135200,Zm00001eb384240,0.972374
Zm00001eb135200,Zm00001eb143520,0.988713
Zm00001eb135200,Zm00001eb107900,0.959196
Zm00001eb135200,Zm00001eb266370,0.975908
Zm00001eb135200,Zm00001eb027860,0.972797
Zm00001eb135200,Zm00001eb186490,0.952592
Zm00001eb135200,Zm00001eb190120,0.977720
Zm00001eb135200,Zm00001eb074830,0.982965
Zm00001eb135200,Zm00001eb427020,0.974642
Zm00001eb135200,Zm00001eb397240,0.988573
Zm00001eb135200,Zm00001eb188100,0.973388
Zm00001eb135200,Zm00001eb210530,0.953459
Zm00001eb135200,Zm00001eb233790,0.954829
Zm00001eb135200,Zm00001eb044660,0.983004
Zm00001eb135200,Zm00001eb018020,0.978648
Zm00001eb135200,Zm00001eb428830,0.963497
Zm00001eb135200,Zm00001eb172290,0.961867
Zm00001eb135200,Zm00001eb319090,0.960528
Zm00001eb135200,Zm00001eb024330,0.951110
Zm00001eb135200,Zm00001eb071590,0.994663
Zm00001eb135200,Zm00001eb148290,0.964343
Zm00001eb135200,Zm00001eb086370,0.952540
Zm00001eb135200,Zm00001eb390330,0.972722
Zm00001eb135200,Zm00001eb136980,0.971921
Zm00001eb135200,Zm00001eb120740,0.950466
Zm00001eb135200,Zm00001eb273020,0.987111
Zm00001eb135200,Zm00001eb249840,0.965075
Zm00001eb135200,Zm00001eb415010,0.991482
Zm00001eb135200,Zm00001eb064860,0.956236
Zm00001eb135200,Zm00001eb374110,0.993723
Zm00001eb135200,Zm00001eb295830,0.970970
Zm00001eb135200,Zm00001eb054480,0.986235
Zm00001eb135200,Zm00001eb348760,0.985887
Zm00001eb135200,Zm00001eb109820,0.968483
Zm00001eb135200,Zm00001eb103370,0.951804
Zm00001eb224800,Zm00001eb417620,0.973849
Zm00001eb224800,Zm00001eb185920,0.962115
Zm00001eb224800,Zm00001eb209070,0.953147
Zm00001eb224800,Zm00001eb288730,0.962284
Zm00001eb224800,Zm00001eb377500,0.953562
Zm00001eb224800,Zm00001eb144450,0.953692
Zm00001eb224800,Zm00001eb171050,0.957804
Zm00001eb224800,Zm00001eb417610,0.952628
Zm00001eb224800,Zm00001eb062820,0.967315
Zm00001eb224800,Zm00001eb012280,0.954635
Zm00001eb224800,Zm00001eb327140,0.958782
Zm00001eb224800,Zm00001eb233790,0.992647
Zm00001eb224800,Zm00001eb107170,0.966378
Zm00001eb224800,Zm00001eb273020,0.957520
Zm00001eb224800,Zm00001eb374110,0.960174
Zm00001eb224800,Zm00001eb389660,0.983019
Zm00001eb417620,Zm00001eb389540,0.969771
Zm00001eb417620,Zm00001eb203940,0.967844
Zm00001eb417620,Zm00001eb209480,0.951030
Zm00001eb417620,Zm00001eb078590,0.951715
Zm00001eb417620,Zm00001eb379300,0.973018
Zm00001eb417620,Zm00001eb357780,0.970914
Zm00001eb417620,Zm00001eb101880,0.961443
Zm00001eb417620,Zm00001eb108460,0.958229
Zm00001eb417620,Zm00001eb179000,0.967302
Zm00001eb417620,Zm00001eb209070,0.953551
Zm00001eb417620,Zm00001eb377500,0.970795
Zm00001eb417620,Zm00001eb417610,0.967422
Zm00001eb417620,Zm00001eb399180,0.975719
Zm00001eb417620,Zm00001eb062820,0.966750
Zm00001eb417620,Zm00001eb002010,0.974542
Zm00001eb417620,Zm00001eb002490,0.979793
Zm00001eb417620,Zm00001eb377480,0.975541
Zm00001eb417620,Zm00001eb332030,0.977815
Zm00001eb417620,Zm00001eb012280,0.987755
Zm00001eb417620,Zm00001eb189900,0.962606
Zm00001eb417620,Zm00001eb224680,0.967707
Zm00001eb417620,Zm00001eb218500,0.950607
Zm00001eb417620,Zm00001eb027860,0.958597
Zm00001eb417620,Zm00001eb327140,0.981513
Zm00001eb417620,Zm00001eb210530,0.963410
Zm00001eb417620,Zm00001eb195920,0.957755
Zm00001eb417620,Zm00001eb346880,0.966004
Zm00001eb417620,Zm00001eb233790,0.992265
Zm00001eb417620,Zm00001eb044660,0.986860
Zm00001eb417620,Zm00001eb216610,0.969645
Zm00001eb417620,Zm00001eb107170,0.956220
Zm00001eb417620,Zm00001eb148190,0.950121
Zm00001eb417620,Zm00001eb172290,0.957854
Zm00001eb417620,Zm00001eb071590,0.974899
Zm00001eb417620,Zm00001eb349450,0.954788
Zm00001eb417620,Zm00001eb273020,0.956703
Zm00001eb417620,Zm00001eb374110,0.985615
Zm00001eb417620,Zm00001eb054480,0.975249
Zm00001eb417620,Zm00001eb109820,0.976850
Zm00001eb417620,Zm00001eb171140,0.972704
Zm00001eb417620,Zm00001eb103370,0.951909
Zm00001eb179000,Zm00001eb389540,0.995609
Zm00001eb179000,Zm00001eb203940,0.987430
Zm00001eb179000,Zm00001eb228620,0.967008
Zm00001eb179000,Zm00001eb078590,0.984145
Zm00001eb179000,Zm00001eb104750,0.983531
Zm00001eb179000,Zm00001eb417000,0.961508
Zm00001eb179000,Zm00001eb157450,0.991409
Zm00001eb179000,Zm00001eb031300,0.973139
Zm00001eb179000,Zm00001eb335900,0.986054
Zm00001eb179000,Zm00001eb379300,0.975089
Zm00001eb179000,Zm00001eb357780,0.990687
Zm00001eb179000,Zm00001eb372660,0.964259
Zm00001eb179000,Zm00001eb248270,0.995698
Zm00001eb179000,Zm00001eb178450,0.953994
Zm00001eb179000,Zm00001eb101880,0.979949
Zm00001eb179000,Zm00001eb108460,0.985149
Zm00001eb179000,Zm00001eb217440,0.970304
Zm00001eb179000,Zm00001eb128310,0.977129
Zm00001eb179000,Zm00001eb056620,0.995193
Zm00001eb179000,Zm00001eb176680,0.959262
Zm00001eb179000,Zm00001eb229400,0.952524
Zm00001eb179000,Zm00001eb001720,0.965447
Zm00001eb179000,Zm00001eb395560,0.953252
Zm00001eb179000,Zm00001eb129520,0.951997
Zm00001eb179000,Zm00001eb169140,0.963843
Zm00001eb179000,Zm00001eb316730,0.950024
Zm00001eb179000,Zm00001eb299540,0.953042
Zm00001eb179000,Zm00001eb433050,0.966891
Zm00001eb179000,Zm00001eb209070,0.956526
Zm00001eb179000,Zm00001eb384820,0.971761
Zm00001eb179000,Zm00001eb288730,0.964547
Zm00001eb179000,Zm00001eb377500,0.984926
Zm00001eb179000,Zm00001eb144450,0.966521
Zm00001eb179000,Zm00001eb104640,0.968412
Zm00001eb179000,Zm00001eb293740,0.984581
Zm00001eb179000,Zm00001eb367300,0.954594
Zm00001eb179000,Zm00001eb039810,0.956148
Zm00001eb179000,Zm00001eb233310,0.971675
Zm00001eb179000,Zm00001eb384320,0.963642
Zm00001eb179000,Zm00001eb398110,0.952026
Zm00001eb179000,Zm00001eb360120,0.953023
Zm00001eb179000,Zm00001eb171050,0.961616
Zm00001eb179000,Zm00001eb433430,0.973006
Zm00001eb179000,Zm00001eb417610,0.982430
Zm00001eb179000,Zm00001eb252220,0.974481
Zm00001eb179000,Zm00001eb399180,0.982504
Zm00001eb179000,Zm00001eb062820,0.961728
Zm00001eb179000,Zm00001eb190160,0.951686
Zm00001eb179000,Zm00001eb002010,0.965564
Zm00001eb179000,Zm00001eb002490,0.996266
Zm00001eb179000,Zm00001eb377480,0.988998
Zm00001eb179000,Zm00001eb204490,0.986187
Zm00001eb179000,Zm00001eb332030,0.986328
Zm00001eb179000,Zm00001eb045780,0.993198
Zm00001eb179000,Zm00001eb155410,0.966026
Zm00001eb179000,Zm00001eb332640,0.976246
Zm00001eb179000,Zm00001eb289480,0.989518
Zm00001eb179000,Zm00001eb012280,0.973856
Zm00001eb179000,Zm00001eb189900,0.973320
Zm00001eb179000,Zm00001eb158520,0.966307
Zm00001eb179000,Zm00001eb386830,0.955549
Zm00001eb179000,Zm00001eb387370,0.968768
Zm00001eb179000,Zm00001eb213430,0.957663
Zm00001eb179000,Zm00001eb292790,0.973133
Zm00001eb179000,Zm00001eb224680,0.989132
Zm00001eb179000,Zm00001eb218500,0.984571
Zm00001eb179000,Zm00001eb322390,0.980150
Zm00001eb179000,Zm00001eb187450,0.972324
Zm00001eb179000,Zm00001eb071110,0.962714
Zm00001eb179000,Zm00001eb384760,0.979367
Zm00001eb179000,Zm00001eb409460,0.958915
Zm00001eb179000,Zm00001eb023620,0.970128
Zm00001eb179000,Zm00001eb178160,0.969550
Zm00001eb179000,Zm00001eb384240,0.973115
Zm00001eb179000,Zm00001eb143520,0.994753
Zm00001eb179000,Zm00001eb379460,0.957386
Zm00001eb179000,Zm00001eb107900,0.970270
Zm00001eb179000,Zm00001eb266370,0.979159
Zm00001eb179000,Zm00001eb027860,0.982199
Zm00001eb179000,Zm00001eb186490,0.956635
Zm00001eb179000,Zm00001eb190120,0.983381
Zm00001eb179000,Zm00001eb074830,0.992356
Zm00001eb179000,Zm00001eb427020,0.984216
Zm00001eb179000,Zm00001eb397240,0.983537
Zm00001eb179000,Zm00001eb238140,0.952518
Zm00001eb179000,Zm00001eb105770,0.957769
Zm00001eb179000,Zm00001eb188100,0.983974
Zm00001eb179000,Zm00001eb210530,0.968832
Zm00001eb179000,Zm00001eb233790,0.953360
Zm00001eb179000,Zm00001eb044660,0.989154
Zm00001eb179000,Zm00001eb216610,0.962837
Zm00001eb179000,Zm00001eb103490,0.950928
Zm00001eb179000,Zm00001eb080570,0.967758
Zm00001eb179000,Zm00001eb087050,0.955152
Zm00001eb179000,Zm00001eb018020,0.988449
Zm00001eb179000,Zm00001eb050760,0.958175
Zm00001eb179000,Zm00001eb428830,0.979201
Zm00001eb179000,Zm00001eb068530,0.966314
Zm00001eb179000,Zm00001eb172290,0.977173
Zm00001eb179000,Zm00001eb066640,0.958846
Zm00001eb179000,Zm00001eb432100,0.963028
Zm00001eb179000,Zm00001eb319090,0.974048
Zm00001eb179000,Zm00001eb226740,0.961418
Zm00001eb179000,Zm00001eb074460,0.964523
Zm00001eb179000,Zm00001eb208150,0.959710
Zm00001eb179000,Zm00001eb024330,0.968690
Zm00001eb179000,Zm00001eb193670,0.952842
Zm00001eb179000,Zm00001eb071590,0.986060
Zm00001eb179000,Zm00001eb148290,0.972781
Zm00001eb179000,Zm00001eb238570,0.951022
Zm00001eb179000,Zm00001eb086370,0.968840
Zm00001eb179000,Zm00001eb390330,0.986145
Zm00001eb179000,Zm00001eb136980,0.979968
Zm00001eb179000,Zm00001eb200970,0.950775
Zm00001eb179000,Zm00001eb120740,0.969519
Zm00001eb179000,Zm00001eb155280,0.956721
Zm00001eb179000,Zm00001eb273020,0.988393
Zm00001eb179000,Zm00001eb249840,0.980297
Zm00001eb179000,Zm00001eb415010,0.997031
Zm00001eb179000,Zm00001eb031700,0.954232
Zm00001eb179000,Zm00001eb064860,0.969478
Zm00001eb179000,Zm00001eb374110,0.995491
Zm00001eb179000,Zm00001eb056050,0.957660
Zm00001eb179000,Zm00001eb295830,0.982899
Zm00001eb179000,Zm00001eb054480,0.993998
Zm00001eb179000,Zm00001eb348760,0.986078
Zm00001eb179000,Zm00001eb109820,0.979698
Zm00001eb179000,Zm00001eb171140,0.957376
Zm00001eb179000,Zm00001eb103370,0.969224
Zm00001eb217440,Zm00001eb157450,0.969805
Zm00001eb217440,Zm00001eb248270,0.968455
Zm00001eb217440,Zm00001eb128310,0.971861
Zm00001eb217440,Zm00001eb353030,0.963954
Zm00001eb217440,Zm00001eb394180,0.957147
Zm00001eb217440,Zm00001eb056620,0.960539
Zm00001eb217440,Zm00001eb229400,0.983344
Zm00001eb217440,Zm00001eb001720,0.968152
Zm00001eb217440,Zm00001eb289480,0.953422
Zm00001eb217440,Zm00001eb012280,0.951089
Zm00001eb217440,Zm00001eb409460,0.950840
Zm00001eb217440,Zm00001eb023620,0.952536
Zm00001eb217440,Zm00001eb384240,0.980970
Zm00001eb217440,Zm00001eb143520,0.964317
Zm00001eb217440,Zm00001eb266370,0.966411
Zm00001eb217440,Zm00001eb190120,0.967202
Zm00001eb217440,Zm00001eb074830,0.955121
Zm00001eb217440,Zm00001eb427020,0.957517
Zm00001eb217440,Zm00001eb397240,0.986906
Zm00001eb217440,Zm00001eb238140,0.951006
Zm00001eb217440,Zm00001eb188100,0.952624
Zm00001eb217440,Zm00001eb181970,0.951362
Zm00001eb217440,Zm00001eb018020,0.956003
Zm00001eb217440,Zm00001eb071590,0.978252
Zm00001eb217440,Zm00001eb273020,0.965632
Zm00001eb217440,Zm00001eb415010,0.967698
Zm00001eb217440,Zm00001eb374110,0.954342
Zm00001eb217440,Zm00001eb348760,0.987151
Zm00001eb128310,Zm00001eb389540,0.966882
Zm00001eb128310,Zm00001eb416370,0.975034
Zm00001eb128310,Zm00001eb228620,0.969244
Zm00001eb128310,Zm00001eb104750,0.980922
Zm00001eb128310,Zm00001eb417000,0.989763
Zm00001eb128310,Zm00001eb157450,0.993117
Zm00001eb128310,Zm00001eb031300,0.952502
Zm00001eb128310,Zm00001eb335900,0.974989
Zm00001eb128310,Zm00001eb035740,0.960823
Zm00001eb128310,Zm00001eb258400,0.953994
Zm00001eb128310,Zm00001eb357780,0.961563
Zm00001eb128310,Zm00001eb372660,0.982469
Zm00001eb128310,Zm00001eb248270,0.991061
Zm00001eb128310,Zm00001eb178450,0.984878
Zm00001eb128310,Zm00001eb353030,0.983329
Zm00001eb128310,Zm00001eb368970,0.970292
Zm00001eb128310,Zm00001eb251200,0.956646
Zm00001eb128310,Zm00001eb432140,0.950326
Zm00001eb128310,Zm00001eb056620,0.980165
Zm00001eb128310,Zm00001eb250580,0.974065
Zm00001eb128310,Zm00001eb256290,0.982926
Zm00001eb128310,Zm00001eb395560,0.988584
Zm00001eb128310,Zm00001eb129520,0.964809
Zm00001eb128310,Zm00001eb169140,0.990427
Zm00001eb128310,Zm00001eb316730,0.978934
Zm00001eb128310,Zm00001eb299540,0.973805
Zm00001eb128310,Zm00001eb433050,0.985018
Zm00001eb128310,Zm00001eb384820,0.974054
Zm00001eb128310,Zm00001eb288730,0.969495
Zm00001eb128310,Zm00001eb377500,0.965130
Zm00001eb128310,Zm00001eb144450,0.984492
Zm00001eb128310,Zm00001eb104640,0.983422
Zm00001eb128310,Zm00001eb293740,0.972626
Zm00001eb128310,Zm00001eb367300,0.975234
Zm00001eb128310,Zm00001eb039810,0.984104
Zm00001eb128310,Zm00001eb233310,0.976381
Zm00001eb128310,Zm00001eb384320,0.975121
Zm00001eb128310,Zm00001eb398110,0.978114
Zm00001eb128310,Zm00001eb153470,0.968329
Zm00001eb128310,Zm00001eb193550,0.987605
Zm00001eb128310,Zm00001eb360120,0.981339
Zm00001eb128310,Zm00001eb171050,0.979484
Zm00001eb128310,Zm00001eb433430,0.978465
Zm00001eb128310,Zm00001eb015490,0.958444
Zm00001eb128310,Zm00001eb041540,0.976021
Zm00001eb128310,Zm00001eb324600,0.984363
Zm00001eb128310,Zm00001eb417610,0.965217
Zm00001eb128310,Zm00001eb252220,0.953453
Zm00001eb128310,Zm00001eb002490,0.962113
Zm00001eb128310,Zm00001eb377480,0.961854
Zm00001eb128310,Zm00001eb204490,0.953044
Zm00001eb128310,Zm00001eb332030,0.950313
Zm00001eb128310,Zm00001eb045780,0.971716
Zm00001eb128310,Zm00001eb155410,0.965484
Zm00001eb128310,Zm00001eb332640,0.961891
Zm00001eb128310,Zm00001eb289480,0.990336
Zm00001eb128310,Zm00001eb187250,0.990661
Zm00001eb128310,Zm00001eb158520,0.958308
Zm00001eb128310,Zm00001eb386830,0.966697
Zm00001eb128310,Zm00001eb387370,0.968364
Zm00001eb128310,Zm00001eb213430,0.962361
Zm00001eb128310,Zm00001eb292790,0.981092
Zm00001eb128310,Zm00001eb224680,0.955839
Zm00001eb128310,Zm00001eb218500,0.951552
Zm00001eb128310,Zm00001eb322390,0.964785
Zm00001eb128310,Zm00001eb187450,0.950085
Zm00001eb128310,Zm00001eb071110,0.952025
Zm00001eb128310,Zm00001eb384760,0.955850
Zm00001eb128310,Zm00001eb409460,0.968561
Zm00001eb128310,Zm00001eb023620,0.967787
Zm00001eb128310,Zm00001eb178160,0.964653
Zm00001eb128310,Zm00001eb384240,0.971700
Zm00001eb128310,Zm00001eb143520,0.972870
Zm00001eb128310,Zm00001eb266370,0.954590
Zm00001eb128310,Zm00001eb190120,0.998582
Zm00001eb128310,Zm00001eb074830,0.983421
Zm00001eb128310,Zm00001eb427020,0.981164
Zm00001eb128310,Zm00001eb397240,0.989579
Zm00001eb128310,Zm00001eb238140,0.960364
Zm00001eb128310,Zm00001eb105770,0.973488
Zm00001eb128310,Zm00001eb188100,0.978075
Zm00001eb128310,Zm00001eb080570,0.954856
Zm00001eb128310,Zm00001eb087050,0.957251
Zm00001eb128310,Zm00001eb018020,0.983864
Zm00001eb128310,Zm00001eb050760,0.955677
Zm00001eb128310,Zm00001eb319090,0.954842
Zm00001eb128310,Zm00001eb071590,0.952267
Zm00001eb128310,Zm00001eb238570,0.984941
Zm00001eb128310,Zm00001eb390330,0.972750
Zm00001eb128310,Zm00001eb136980,0.985012
Zm00001eb128310,Zm00001eb120740,0.958276
Zm00001eb128310,Zm00001eb301170,0.951048
Zm00001eb128310,Zm00001eb155280,0.956976
Zm00001eb128310,Zm00001eb273020,0.989563
Zm00001eb128310,Zm00001eb249840,0.965457
Zm00001eb128310,Zm00001eb415010,0.987548
