"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.03447831436017e-17,0.956039468737373,0.794,0.438,4.68906561893732e-13,"29","Zm00001eb300410"
3.2741447038504e-17,0.555705210070834,1,0.961,7.5462487134344e-13,"29","Zm00001eb411380"
4.5231958417942e-17,0.630381055720298,1,0.877,1.04250617761673e-12,"29","Zm00001eb209570"
5.45742677746798e-17,1.00968255339734,0.778,0.441,1.25782772367082e-12,"29","Zm00001eb304890"
5.52012218604634e-17,1.02902051151334,0.802,0.452,1.27227776143996e-12,"29","Zm00001eb360890"
6.19422065931057e-17,1.21361904021502,0.635,0.306,1.4276439775579e-12,"29","Zm00001eb434400"
1.0790536361989e-16,0.449292152213169,1,0.995,2.48700282071123e-12,"29","Zm00001eb172130"
1.16811965329137e-16,0.925089168929616,0.81,0.482,2.69228217690595e-12,"29","Zm00001eb395970"
1.52194488767394e-16,0.954436003386566,0.841,0.539,3.50777857711089e-12,"29","Zm00001eb065630"
1.62110605964897e-16,0.544649358669263,0.833,0.434,3.73632524627894e-12,"29","Zm00001eb083180"
1.86053301226299e-16,0.789057185539853,0.937,0.753,4.28815648666373e-12,"29","Zm00001eb250610"
1.95541364513394e-16,1.6335541546531,0.373,0.129,4.50683736930471e-12,"29","Zm00001eb026860"
2.21010957005219e-16,0.979807486001826,0.81,0.502,5.09386053705629e-12,"29","Zm00001eb215120"
2.25548134908591e-16,1.12179346461127,0.746,0.413,5.1984334133732e-12,"29","Zm00001eb076600"
2.52373462020813e-16,0.815301535853802,0.897,0.7,5.81670355265569e-12,"29","Zm00001eb315660"
3.33567614033825e-16,0.826122973874076,0.873,0.524,7.68806636825161e-12,"29","Zm00001eb157310"
4.09902140227615e-16,1.5841890493332,0.357,0.12,9.44742452796608e-12,"29","Zm00001eb367650"
5.90576115334261e-16,0.947896128890596,0.786,0.466,1.3611598306224e-11,"29","Zm00001eb152920"
6.13231063883895e-16,0.540831735324398,1,0.979,1.4133749560396e-11,"29","Zm00001eb015200"
6.24030560602546e-16,1.04730571477836,0.778,0.473,1.43826563607675e-11,"29","Zm00001eb179170"
6.65461888739763e-16,0.821029858954681,0.937,0.725,1.53375656116741e-11,"29","Zm00001eb264660"
6.99742014537959e-16,1.0142214329985,0.873,0.693,1.61276539510709e-11,"29","Zm00001eb425830"
7.00357825805649e-16,1.19721945950068,0.611,0.289,1.61418471691686e-11,"29","Zm00001eb041700"
7.14071781269609e-16,1.00419519546187,0.698,0.354,1.6457926414702e-11,"29","Zm00001eb379090"
8.15519712788303e-16,0.82747580750973,0.889,0.653,1.87960983403448e-11,"29","Zm00001eb380150"
1.47713991285774e-15,0.431903658900647,1,0.985,3.40451207115452e-11,"29","Zm00001eb142220"
2.02793831580745e-15,1.58140512506938,0.405,0.156,4.673992230273e-11,"29","Zm00001eb080890"
2.07566355138717e-15,1.39603275526925,0.5,0.221,4.78398935323715e-11,"29","Zm00001eb241630"
2.42584869438431e-15,0.54398320492986,0.984,0.974,5.59109607081696e-11,"29","Zm00001eb342960"
2.7466010943114e-15,0.655130424489812,0.976,0.723,6.33036620216891e-11,"29","Zm00001eb418440"
2.87351937063267e-15,0.98210560236392,0.786,0.529,6.62288744543418e-11,"29","Zm00001eb154790"
3.60375564989144e-15,1.06014914169621,0.683,0.371,8.30593602186978e-11,"29","Zm00001eb308400"
4.48104510744535e-15,0.432551564109207,1,0.997,1.032791276364e-10,"29","Zm00001eb285230"
4.94099408999888e-15,0.46306263161664,1,0.992,1.13880031786294e-10,"29","Zm00001eb285220"
5.22968495469203e-15,0.841612480701639,0.881,0.626,1.20533778835742e-10,"29","Zm00001eb196640"
6.52921291678311e-15,0.566048403454855,0.992,0.93,1.50485299306017e-10,"29","Zm00001eb200880"
6.6550882733714e-15,0.414216205060138,1,0.999,1.53386474524664e-10,"29","Zm00001eb370330"
8.45967055817427e-15,0.324184599861475,1,1,1.949784870248e-10,"29","Zm00001eb402880"
8.46046338206065e-15,0.395456848435205,1,0.997,1.94996760029734e-10,"29","Zm00001eb093610"
8.46771566966505e-15,0.824975958010966,0.857,0.689,1.9516391075444e-10,"29","Zm00001eb378020"
8.61485730682768e-15,0.411995468825705,1,0.997,1.98555231207764e-10,"29","Zm00001eb303080"
8.95751975870588e-15,0.538593331478944,1,0.803,2.06452915398653e-10,"29","Zm00001eb144930"
1.01577126338324e-14,0.441344597689724,1,0.993,2.3411496078457e-10,"29","Zm00001eb222240"
1.1712215688231e-14,0.818663629182169,0.849,0.656,2.69943147182348e-10,"29","Zm00001eb435560"
1.50598070012462e-14,1.80581518924068,0.317,0.109,3.47098431764722e-10,"29","Zm00001eb095110"
1.56730421746694e-14,0.666880257579304,0.952,0.766,3.6123227604178e-10,"29","Zm00001eb081030"
1.94603286815402e-14,0.730404436965827,0.96,0.773,4.48521655452139e-10,"29","Zm00001eb346150"
2.61268378490285e-14,1.28416043601721,0.31,0.101,6.02171358744409e-10,"29","Zm00001eb013990"
2.75087833406936e-14,0.493271696260973,0.984,0.967,6.34022438436306e-10,"29","Zm00001eb396650"
3.67978402682019e-14,0.661353018249431,0.944,0.814,8.48116622501516e-10,"29","Zm00001eb409450"
4.07752519780654e-14,0.933850577197805,0.754,0.461,9.39788007590451e-10,"29","Zm00001eb219770"
4.64088448073976e-14,1.39403720066629,0.389,0.15,1.0696310551209e-09,"29","Zm00001eb434170"
5.80398230623447e-14,1.42808119591557,0.556,0.294,1.33770184194092e-09,"29","Zm00001eb309580"
5.97018567866466e-14,0.440510393356305,0.992,0.983,1.37600839521863e-09,"29","Zm00001eb278610"
6.28597785388967e-14,1.27209847397338,0.556,0.288,1.44879217576449e-09,"29","Zm00001eb023950"
6.39902365714212e-14,0.547261850421877,0.984,0.881,1.47484697249812e-09,"29","Zm00001eb079780"
7.76818731983923e-14,0.689783269875182,0.952,0.723,1.79041181347655e-09,"29","Zm00001eb130500"
8.92147219581653e-14,1.53330973541134,0.325,0.113,2.05622091169179e-09,"29","Zm00001eb392090"
9.18589001263913e-14,1.19398028862622,0.532,0.254,2.11716393011307e-09,"29","Zm00001eb185240"
9.25794931996597e-14,0.573098181781819,1,0.908,2.13377215926576e-09,"29","Zm00001eb199590"
9.27796915507217e-14,0.862355817879041,0.825,0.561,2.13838633086103e-09,"29","Zm00001eb166450"
9.39901654874798e-14,0.511806873844668,0.992,0.745,2.16628533415543e-09,"29","Zm00001eb404790"
9.47542633574386e-14,0.627894612385492,0.944,0.823,2.18389626186225e-09,"29","Zm00001eb282320"
9.82867843275381e-14,0.798133962326308,0.794,0.468,2.2653138051811e-09,"29","Zm00001eb019830"
1.18648772260928e-13,0.850441293010702,0.786,0.462,2.73461690306988e-09,"29","Zm00001eb052540"
1.19592946988763e-13,0.922182300914784,0.802,0.506,2.756378242197e-09,"29","Zm00001eb303110"
1.22482414196238e-13,1.82863042545122,0.31,0.108,2.82297468239489e-09,"29","Zm00001eb100730"
1.39562286706217e-13,0.763879690462294,0.897,0.675,3.21663158400489e-09,"29","Zm00001eb047980"
1.58774330873783e-13,1.19073482189863,0.611,0.331,3.65943077797894e-09,"29","Zm00001eb199320"
1.73979959131758e-13,1.58119435175373,0.429,0.191,4.00989009806877e-09,"29","Zm00001eb379190"
1.96911190033588e-13,1.00488284492848,0.611,0.313,4.53840910789414e-09,"29","Zm00001eb069110"
2.18453145416567e-13,0.439512412034929,1,0.986,5.03490809556104e-09,"29","Zm00001eb179490"
2.25786980050496e-13,0.939801358624931,0.746,0.492,5.20393831620383e-09,"29","Zm00001eb265270"
2.57449511618243e-13,0.540240999722641,0.968,0.922,5.93369634377726e-09,"29","Zm00001eb267140"
2.72668229998327e-13,0.663912670635832,0.944,0.784,6.28445736500143e-09,"29","Zm00001eb226490"
2.83045246493179e-13,1.79055757179199,0.262,0.083,6.52362684117479e-09,"29","Zm00001eb170400"
2.9433946791896e-13,1.41717812552175,0.429,0.183,6.78393605659620e-09,"29","Zm00001eb368000"
2.96304596151305e-13,1.407478105443,0.349,0.13,6.82922833209528e-09,"29","Zm00001eb169480"
3.0459733290205e-13,0.919118896757574,0.619,0.312,7.02035932872646e-09,"29","Zm00001eb001560"
3.11786907084957e-13,0.67315843441566,0.937,0.631,7.18606463449409e-09,"29","Zm00001eb339850"
3.15226973498069e-13,1.23452714766506,0.571,0.305,7.26535128518349e-09,"29","Zm00001eb244120"
3.20930975606386e-13,0.663236304239523,0.937,0.745,7.39681712577598e-09,"29","Zm00001eb279780"
3.54995907311058e-13,0.808419351938604,0.857,0.572,8.18194567170526e-09,"29","Zm00001eb022930"
3.76355807234282e-13,1.05769278623174,0.627,0.34,8.67424864513573e-09,"29","Zm00001eb335080"
4.28527597863857e-13,0.643646660758867,0.944,0.832,9.87670407556619e-09,"29","Zm00001eb139140"
4.80661502620271e-13,0.751954883234977,0.905,0.688,1.1078286312392e-08,"29","Zm00001eb153010"
5.10705843249613e-13,1.62025569779753,0.365,0.147,1.17707482752171e-08,"29","Zm00001eb246190"
5.35528148175894e-13,0.950999555166012,0.738,0.447,1.2342852759158e-08,"29","Zm00001eb227760"
5.48996100255341e-13,0.985621202976029,0.667,0.366,1.26532621186851e-08,"29","Zm00001eb385480"
5.98114418043619e-13,0.894548412759383,0.794,0.564,1.37853411070693e-08,"29","Zm00001eb238780"
6.15485099807349e-13,1.44807664498415,0.365,0.141,1.41857005803598e-08,"29","Zm00001eb323710"
6.38663692584324e-13,0.348693374052498,1,1,1.47199207866835e-08,"29","Zm00001eb415410"
8.34204560149223e-13,0.582089413757697,1,0.821,1.92267467023193e-08,"29","Zm00001eb309910"
9.2229161342906e-13,0.666906756182868,0.929,0.725,2.1256977106313e-08,"29","Zm00001eb070430"
9.24373360680096e-13,0.686080795063344,0.929,0.795,2.13049572169549e-08,"29","Zm00001eb070200"
9.37030274058428e-13,1.10568952750893,0.571,0.298,2.15966737564986e-08,"29","Zm00001eb079790"
9.53971139685028e-13,1.49396176706228,0.389,0.164,2.19871268274605e-08,"29","Zm00001eb078340"
9.87536851024357e-13,1.05218728191187,0.651,0.37,2.27607493424094e-08,"29","Zm00001eb098340"
1.27248545974003e-12,0.58788475478219,0.96,0.844,2.93282448760881e-08,"29","Zm00001eb126900"
1.3074491181904e-12,0.990646796709524,0.698,0.428,3.01340872760523e-08,"29","Zm00001eb271440"
1.35965545961044e-12,0.823080611906688,0.754,0.454,3.13373390331014e-08,"29","Zm00001eb192470"
1.41555267600641e-12,1.59404581847468,0.349,0.137,3.26256580765957e-08,"29","Zm00001eb299050"
1.53172372713641e-12,0.428451138540291,1,0.983,3.530316846304e-08,"29","Zm00001eb005140"
1.53369946585781e-12,0.71247835353117,0.881,0.612,3.53487052890907e-08,"29","Zm00001eb167770"
1.75160933636689e-12,0.427704461035684,1,0.976,4.03710919845842e-08,"29","Zm00001eb123370"
1.88359768394096e-12,1.10178588216435,0.659,0.401,4.34131594194713e-08,"29","Zm00001eb272780"
1.91684896991709e-12,0.83767523977122,0.802,0.542,4.41795350586492e-08,"29","Zm00001eb330600"
2.1609994032116e-12,1.12687107016126,0.484,0.224,4.98067142452211e-08,"29","Zm00001eb104190"
2.18753660708428e-12,1.13772274371835,0.563,0.3,5.04183437200785e-08,"29","Zm00001eb049140"
2.72439913274482e-12,0.462362107515656,0.992,0.967,6.27919512115026e-08,"29","Zm00001eb294990"
2.90173097964901e-12,0.700096501033503,0.873,0.563,6.68790956189503e-08,"29","Zm00001eb404800"
3.16863642675604e-12,0.692282444446997,0.865,0.568,7.30307323638731e-08,"29","Zm00001eb298320"
3.30398238635969e-12,0.734217030983284,0.841,0.597,7.61501860408182e-08,"29","Zm00001eb066060"
3.42807207726343e-12,0.505049547598319,0.952,0.905,7.90102052367676e-08,"29","Zm00001eb128040"
3.76997090963878e-12,0.865436555227571,0.778,0.51,8.68902895253545e-08,"29","Zm00001eb120100"
4.673169321764e-12,1.01097904953022,0.508,0.265,1.07707206528017e-07,"29","Zm00001eb208760"
4.98608540881261e-12,0.966161234815799,0.627,0.342,1.14919296502313e-07,"29","Zm00001eb361500"
5.05203175903941e-12,0.795402043410182,0.81,0.535,1.1643922798234e-07,"29","Zm00001eb204260"
5.70533216846451e-12,0.733726505487429,0.921,0.755,1.3149649581877e-07,"29","Zm00001eb135550"
6.47203103454973e-12,1.15360389092638,0.5,0.249,1.49167371284302e-07,"29","Zm00001eb207520"
6.74841650457322e-12,0.368771902049134,1,0.989,1.55537503597403e-07,"29","Zm00001eb224520"
7.06653683298259e-12,0.420161691142441,1,0.96,1.62869540926583e-07,"29","Zm00001eb165550"
8.36502494866913e-12,0.892091496711485,0.73,0.496,1.92797095016926e-07,"29","Zm00001eb043480"
8.8284725397295e-12,1.04267688836813,0.619,0.347,2.03478635095685e-07,"29","Zm00001eb323590"
9.53563823215056e-12,1.58730397361205,0.294,0.107,2.19777389974606e-07,"29","Zm00001eb213260"
9.85571946814887e-12,1.01373030706782,0.667,0.392,2.27154622301895e-07,"29","Zm00001eb130640"
1.01273461775004e-11,1.07663494628979,0.563,0.291,2.33415074699029e-07,"29","Zm00001eb352700"
1.07307898309801e-11,1.07084817519003,0.5,0.239,2.4732324402443e-07,"29","Zm00001eb235330"
1.32370477585745e-11,1.43634800552426,0.349,0.141,3.05087476739624e-07,"29","Zm00001eb246000"
1.37077008910125e-11,0.445639116928893,1,0.969,3.15935090136057e-07,"29","Zm00001eb137500"
1.39847983876675e-11,0.990123579672012,0.659,0.39,3.2232163323896e-07,"29","Zm00001eb168220"
1.48690830906165e-11,1.37387442619489,0.397,0.175,3.4270262707253e-07,"29","Zm00001eb378430"
1.56513686731868e-11,1.16817421262581,0.516,0.263,3.6073274517961e-07,"29","Zm00001eb198910"
1.57815946453977e-11,0.72507167247369,0.849,0.634,3.63734193387127e-07,"29","Zm00001eb079220"
1.62620051153446e-11,0.91574953381495,0.675,0.406,3.74806693898462e-07,"29","Zm00001eb043100"
1.77819394181249e-11,0.716037893054619,0.865,0.634,4.09838139708943e-07,"29","Zm00001eb299790"
1.96744389527105e-11,0.325709303155349,1,0.999,4.53456468982072e-07,"29","Zm00001eb163700"
1.97291154732949e-11,1.52705657635488,0.294,0.108,4.54716653428501e-07,"29","Zm00001eb152800"
2.40232022011248e-11,1.4861230499669,0.325,0.128,5.53686764331523e-07,"29","Zm00001eb043630"
2.67743394596283e-11,0.61910150426996,0.857,0.564,6.17094975865513e-07,"29","Zm00001eb228370"
2.69125003118397e-11,1.11073361201173,0.484,0.233,6.20279307187282e-07,"29","Zm00001eb363520"
2.94995633286526e-11,0.792922000140222,0.675,0.376,6.79905935598785e-07,"29","Zm00001eb336790"
3.21887519638693e-11,1.28119317036605,0.452,0.223,7.41886355263259e-07,"29","Zm00001eb242740"
